0.000000000000000000e+00,1.000000000000000000e+00,2.000000000000000000e+00
3.220798969268798828e-01,2.572397079467773438e+02,2.696277790069580078e+02
1.058020973205566406e+01,3.137347698211669922e+00,2.822525501251220703e+00
1.243499999999999606e-01,9.790999999999999703e-01,9.853499999999999481e-01
1.195000000000000506e-01,9.804999999999999272e-01,9.843000000000000638e-01
