0.000000000000000000e+00,1.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,4.000000000000000000e+00,5.000000000000000000e+00,6.000000000000000000e+00,7.000000000000000000e+00,8.000000000000000000e+00,9.000000000000000000e+00,1.000000000000000000e+01,1.100000000000000000e+01,1.200000000000000000e+01,1.300000000000000000e+01,1.400000000000000000e+01,1.500000000000000000e+01,1.600000000000000000e+01,1.700000000000000000e+01,1.800000000000000000e+01,1.900000000000000000e+01,2.000000000000000000e+01
1.159358024597167969e-01,8.419654345512390137e+01,8.410139822959899902e+01,8.404892897605895996e+01,8.411170434951782227e+01,8.414015722274780273e+01,8.408023142814636230e+01,8.417425084114074707e+01,8.412557029724121094e+01,8.411880970001220703e+01,8.418609547615051270e+01,8.412636947631835938e+01,8.413810825347900391e+01,8.418285465240478516e+01,8.416403079032897949e+01,8.418056511878967285e+01,8.429877281188964844e+01,8.425748968124389648e+01,8.432358479499816895e+01,8.439571809768676758e+01,8.425815558433532715e+01
1.058024597167968750e+01,3.134953975677490234e+00,2.816094636917114258e+00,2.641744613647460938e+00,2.588745117187500000e+00,2.460724115371704102e+00,2.307142257690429688e+00,2.230528593063354492e+00,2.098716020584106445e+00,2.034516811370849609e+00,1.958652257919311523e+00,1.879856109619140625e+00,1.817971229553222656e+00,1.774519205093383789e+00,1.711048007011413574e+00,1.652276515960693359e+00,1.628518700599670410e+00,1.568220019340515137e+00,1.526312708854675293e+00,1.521225094795227051e+00,1.455277919769287109e+00
1.243499999999999606e-01,9.789499999999999869e-01,9.856333333333333613e-01,9.902833333333334043e-01,9.921166666666667577e-01,9.933166666666666256e-01,9.937833333333333519e-01,9.948833333333333417e-01,9.955166666666666053e-01,9.963500000000000689e-01,9.968166666666666842e-01,9.967166666666666952e-01,9.968500000000000139e-01,9.971499999999999808e-01,9.975666666666666016e-01,9.977666666666666906e-01,9.981833333333333114e-01,9.980999999999999872e-01,9.983833333333334004e-01,9.985333333333333838e-01,9.985666666666667135e-01
1.195000000000000506e-01,9.793999999999999373e-01,9.840000000000000968e-01,9.882999999999999563e-01,9.895000000000000462e-01,9.898000000000000131e-01,9.899999999999999911e-01,9.915000000000000480e-01,9.915000000000000480e-01,9.923999999999999488e-01,9.919000000000000039e-01,9.915999999999999259e-01,9.915000000000000480e-01,9.923999999999999488e-01,9.923000000000000709e-01,9.928000000000000158e-01,9.929999999999999938e-01,9.929000000000001158e-01,9.929999999999999938e-01,9.931999999999999718e-01,9.921999999999999709e-01
