1.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,4.000000000000000000e+00,5.000000000000000000e+00,6.000000000000000000e+00,7.000000000000000000e+00,8.000000000000000000e+00,9.000000000000000000e+00,1.000000000000000000e+01,1.100000000000000000e+01,1.200000000000000000e+01,1.300000000000000000e+01,1.400000000000000000e+01,1.500000000000000000e+01,1.600000000000000000e+01,1.700000000000000000e+01,1.800000000000000000e+01,1.900000000000000000e+01,2.000000000000000000e+01
6.092617058753967285e+01,1.062943809032440186e+02,1.107452409267425537e+02,1.130557777881622314e+02,1.144215757846832275e+02,1.147015817165374756e+02,1.151001086235046387e+02,1.152822926044464111e+02,1.150764055252075195e+02,1.154794406890869141e+02,1.155555365085601807e+02,1.154377346038818359e+02,1.151745166778564453e+02,1.155699474811553955e+02,1.153665642738342285e+02,1.158032290935516357e+02,1.156553280353546143e+02,1.151281356811523438e+02,1.153759262561798096e+02,1.155604383945465088e+02
3.735948435465494821e-01,3.094197845458984131e-01,2.434440612792968806e-01,2.407445780436197891e-01,2.463093566894531128e-01,2.269399007161458370e-01,2.059161376953125011e-01,2.058003997802734242e-01,1.922845967610677109e-01,1.597151438395182366e-01,1.608457056681315001e-01,1.466758982340494732e-01,1.403546778361002556e-01,1.361438115437825502e-01,1.184668095906575569e-01,1.074172592163085971e-01,1.066116460164387991e-01,8.182671864827474606e-02,7.814542134602864287e-02,8.917165120442707704e-02
3.615604782104492321e-01,2.904738807678222678e-01,2.287021827697753862e-01,2.301602363586425781e-01,2.296511459350585871e-01,2.314582443237304665e-01,2.057319450378417847e-01,2.090843391418457098e-01,1.921806526184081931e-01,1.655728340148925892e-01,1.551888370513916093e-01,1.580039119720458851e-01,1.504349994659423817e-01,1.392270565032958929e-01,1.320537185668945179e-01,1.258072185516357355e-01,1.185188007354736339e-01,9.897567749023437889e-02,1.024618911743164079e-01,1.062919998168945362e-01
9.539333333333332998e-01,9.637666666666666604e-01,9.709333333333333149e-01,9.729999999999999760e-01,9.704166666666667052e-01,9.725166666666666959e-01,9.761333333333332973e-01,9.756666666666666821e-01,9.786000000000000254e-01,9.825000000000000400e-01,9.811166666666666369e-01,9.825166666666667048e-01,9.840000000000000968e-01,9.838333333333334485e-01,9.871666666666666368e-01,9.880333333333333190e-01,9.874500000000000499e-01,9.908666666666667844e-01,9.908333333333332327e-01,9.884166666666667211e-01
9.573999999999999178e-01,9.665000000000000258e-01,9.747999999999999998e-01,9.754999999999999227e-01,9.743000000000000549e-01,9.716000000000000192e-01,9.778000000000000025e-01,9.745999999999999108e-01,9.792000000000000703e-01,9.820999999999999730e-01,9.804000000000000492e-01,9.801000000000000822e-01,9.815000000000000391e-01,9.818999999999999950e-01,9.831999999999999629e-01,9.836000000000000298e-01,9.847000000000000197e-01,9.856999999999999096e-01,9.848000000000000087e-01,9.843999999999999417e-01
